key,name,cap,document_date,url,header,cash_flow,dollar_sign,average volume,EMA traded dollar amount,points
AUE,AURUM RESOURCES LIMITED,3600000,2023-04-28T15:03:22+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4ykgnztqf00.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2573000.0,$A,54246,6041.045860595434,2
EDE,EDEN INNOVATIONS LTD,11987778,2023-04-27T20:17:03+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2tqy6ckxgll.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2572000.0,$A,2623768,12140.038159377364,3
HMX,HAMMER METALS LIMITED,55423663,2023-04-28T00:28:07+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p30n5bcw6q0b.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2568000.0,$A,1797352,100207.61098708307,7
IBX,IMAGION BIOSYSTEMS LIMITED,14011989,2023-04-28T09:26:44+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3rfggbvflcy.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2563000.0,$A,1547923,23818.291381619532,4
CPM,COOPER METALS LIMITED,7399304,2023-04-28T09:01:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3jw7gccssj1.pdf,Quarterly Activities Report and Appendix 5B,2560000.0,$A,284894,72106.43623988869,6
RWD,REWARD MINERALS LTD,11164804,2023-04-28T11:40:15+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4bq2q3b2dj5.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2560000.0,$A,142421,9038.390538534259,2
ARV,ARTEMIS RESOURCES LIMITED,18839020,2023-04-28T08:14:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3634v6bw9x2.pdf,Quarterly Cash Flow Report March 2023,2557000.0,$A,3084773,54012.85117945906,5
SMN,STRUCTURAL MONITORING SYSTEMS PLC,112710886,2023-04-28T16:52:51+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5f8yl8dkn4l.pdf,Appendix 4C and Quarterly Update,2545000.0,$A,150153,138141.84855399825,7
KNB,KOONENBERRY GOLD LIMITED,3712222,2023-04-26T08:44:53+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzmt1bwqd6y2.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2542000.0,$A,25980,746.6175498106352,1
CDR,CODRUS MINERALS LIMITED,8674450,2023-04-26T15:38:57+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p0c9cgnw8w1n.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2542000.0,$A,342640,58727.160918781694,6
BVR,BELLAVISTA RESOURCES LTD,10692902,2023-04-28T00:10:09+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2zqzb10pzh2.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2540000.0,$A,58626,8958.77432264255,2
KNG,KINGSLAND MINERALS LTD,18908334,2023-04-28T16:59:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5g2qvfxx4h2.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2537000.0,$A,467257,157950.087542129,8
AXI,AXIOM PROPERTIES LIMITED,21635683,2023-04-13T15:25:32+1000,https://announcements.asx.com.au/asxpdf/20230413/pdf/45nmd37f3k3d51.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2533000.0,$A,52245,2997.2442331102716,1
ILA,ISLAND PHARMACEUTICALS LIMITED,10564901,2023-04-27T08:58:36+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1f2tpvw01zg.pdf,Quarterly Activity Report & Appendix 4C,2527000.0,$A,52296,5325.0955086401755,2
TGM,THETA GOLD MINES LIMITED,41751179,2023-04-28T09:56:01+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4143x7dnf57.pdf,Quarterly Activities and Cashflow Report 31 March 2023,2526000.0,$US,122256,9280.95057462147,2
BLU,BLUE ENERGY LIMITED.,51827261,2023-04-28T12:42:04+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4j58fvl1lxk.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2518000.0,$A,1207766,36378.04332523827,5
AER,AEERIS LTD,7874224,2023-04-28T09:45:54+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3yvn50b933c.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2512635.0,$,17146,1421.1085233715987,1
TNY,TINYBEANS GROUP LTD,14732509,2023-04-24T09:54:52+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45ny02fjy191r1.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2512000.0,$US,53702,9692.438621987643,2
HXL,HEXIMA LIMITED.,3173753,2023-04-27T11:11:37+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1zmg4szf6hs.pdf,Quarterly Activities Report and Appendix 4C - Mar-23 Qtr,2497000.0,$A,1509480,17957.20301440288,3
TON,TRITON MINERALS LTD,51524735,2023-04-27T23:03:39+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2y5ng2jwq4j.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2497000.0,$A,752146,31984.876024634348,5
DOU,DOUUGH LIMITED,7871187,2023-04-28T19:10:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5wwlxk8cvfs.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2491000.0,$A,2460111,19304.65468015543,4
GEN,GENMIN LIMITED,63179653,2023-04-28T16:56:33+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5ftb69g44zx.pdf,Quarterly Cashflow Report,2487000.0,$US,424546,51981.84715815267,5
BGE,BRIDGE SAAS LIMITED,2434637,2023-04-28T10:14:36+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p43j3wd2l14v.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2484000.0,$A,330368,8639.507960772124,2
WML,WOOMERA MINING LIMITED,12430096,2023-04-28T08:19:56+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p36t93sr8t99.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2483000.0,$A,1267615,18455.29062588813,4
TCG,TURACO GOLD LIMITED,25135833,2023-04-26T18:43:53+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p0lpvxh5049k.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2482000.0,$A,436326,24786.550369029188,4
AX8,ACCELERATE RESOURCES LIMITED,7971637,2023-04-27T15:36:36+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2c6v90gtvqj.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2479000.0,$A,420284,6600.861560841374,2
APC,AUSTRALIAN POTASH LIMITED,9348112,2023-04-28T19:01:40+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5vzh84599fl.pdf,Quarterly Cashflow Report,2477000.0,$A,2559373,39465.67917292036,5
SNS,SENSEN NETWORKS LIMITED,34640850,2023-04-28T09:22:20+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3qxc4865h28.pdf,Quarterly Activities and Cashflow Report March 2023,2477000.0,$A,277831,13912.871944631386,3
RCL,READCLOUD LIMITED,6944725,2023-04-28T14:55:31+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4xmhccqsdnd.pdf,March 2023 Quarterly Report and Appendix 4C,2473000.0,$A,45000,2708.925678482888,1
AUH,AUSTCHINA HOLDINGS LIMITED,8311535,2023-04-27T07:05:28+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p10thgncgm3d.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2463000.0,$A,1298214,5592.350380056345,2
BUR,BURLEY MINERALS LTD,18233416,2023-04-27T22:00:12+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2wc99q3wppk.pdf,Quarterly Activities Cash Flow Report,2461000.0,$A,255024,85960.19992145916,6
VSR,VOLTAIC STRATEGIC RESOURCES LTD,45421528,2023-04-28T18:05:02+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5qhqr9jtyph.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2461000.0,$,28824080,2402777.866435197,11
AAJ,ARUMA RESOURCES LIMITED,9221487,2023-04-27T14:40:04+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p271tspf7k10.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2456000.0,$A,896033,58842.536343697786,6
CVR,CAVALIER RESOURCES LIMITED,5422708,2023-04-21T17:21:07+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nwqfvbpnvpl8.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2439000.0,$A,14989,1637.2087331348437,1
ZEO,ZEOTECH LIMITED,90238812,2023-04-24T09:35:45+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxym3yxrthm5.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2437000.0,$A,833139,40661.42734566678,5
NIM,NIMY RESOURCES LIMITED,33739884,2023-04-28T08:57:05+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3h7yq9fp14z.pdf,Quarterly Activities and Cashflow Report,2429000.0,$A,1114280,406141.76498643425,10
LPE,LOCALITY PLANNING ENERGY HOLDINGS LIMITED,9085970,2023-04-28T08:20:00+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p37gdwjbyd4z.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2379000.0,$A,165459,8127.2470346052205,2
HTG,HARVEST TECHNOLOGY GROUP LTD,28431874,2023-04-28T08:36:08+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3b3yfrh1qv0.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2379000.0,$A,225115,10317.756184500497,2
AUC,AUSGOLD LIMITED,110214778,2023-04-27T15:54:25+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2ddphdkc7df.pdf,March 2023 Quarterly Report and Appendix 5B,2376000.0,$A,2413933,112446.53465332717,7
MKR,MANUKA RESOURCES LTD.,32452204,2023-05-01T08:49:48+1000,https://announcements.asx.com.au/asxpdf/20230501/pdf/05p715k34zb7fk.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2362000.0,$A,322167,19642.555367412628,4
RAS,RAGUSA MINERALS LTD,10267113,2023-04-26T21:45:00+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p0vfh06vm54k.pdf,Quarterly Cashflow Report - March 2023,2353000.0,$A,229293,18709.290964416345,4
OM1,OMNIA METALS GROUP LTD,13388903,2023-04-24T17:56:24+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nyms66l9lzxw.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2352000.0,$A,649659,176115.78032894657,8
SRZ,STELLAR RESOURCES LIMITED,10059642,2023-04-19T09:14:35+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nst2j472w0ky.pdf,Third Quarter Activities and Cash Flow Reports,2351000.0,$A,678404,4818.3354346751385,2
JNO,JUNO MINERALS LIMITED,9142686,2023-04-24T13:05:30+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45ny9pkg7g6fyv.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2334000.0,$A,36219,3688.5879849195694,2
GBR,GREAT BOULDER RESOURCES LIMITED,40340560,2023-04-27T19:24:14+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p2nf9qmbjg4y.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2322000.0,$A,742168,51109.767733644025,5
BEX,BIKEEXCHANGE LIMITED,7846884,2023-04-28T10:58:14+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p46ptwlwz907.pdf,Quarterly Appendix 4C and Activity Report,2317000.0,$A,1062255,12232.528056730423,3
THR,THOR ENERGY PLC,9571651,2023-04-28T09:09:02+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3lwlhmf5kf6.pdf,Quarterly Activities Report and 5B Cashflow-March 2023,2316000.0,$A,2373040,9580.128278150476,2
ATV,ACTIVEPORT GROUP LTD,33515923,2023-04-27T22:04:26+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2wpcd1k9kv5.pdf,ATV Quarterly Activities Report and Appendix 4C Mar-23,2300000.0,$A,17431,2442.6058425873644,1
AFA,ASF GROUP LIMITED,41204672,2023-04-26T13:40:16+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p07bmflqp3w3.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2290000.0,$A,14163,421.7077353942605,1
CAG,CAPE RANGE LTD,9490830,2023-04-26T10:55:06+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p01nq6kfbjd7.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2277000.0,$A,15921,1474.015368138734,1
ZEU,ZEUS RESOURCES LIMITED,20602967,2023-04-24T07:25:53+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxp6qjvqb751.pdf,March 2023 Quarterly Activity Report and Appendix 5B,2277000.0,$A,5219094,257153.8540321787,9
FIN,FIN RESOURCES LIMITED,9278030,2023-04-28T09:14:23+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3ncw8wqhz0l.pdf,Quarterly Activities Report & Appendix 5B,2274000.0,$A,986109,15946.00448057837,3
SRI,SIPA RESOURCES LIMITED,3878688,2023-04-28T12:42:35+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4jck1b6c4gd.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2266000.0,$A,279886,7125.926101182248,2
AMM,ARMADA METALS LIMITED,3224000,2023-04-28T07:52:31+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p335mnx3vs5b.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2256000.0,$A,275369,9192.13198404227,2
RND,RAND MINING LIMITED,71094951,2023-04-27T11:43:25+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p20k4qzcjtbp.pdf,Quarterly Activities & Cashflow Report - March 2023,2247000.0,$A,67850,78973.01705982948,6
VPR,VOLT POWER GROUP LIMITED,21432416,2023-04-28T14:10:24+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4rypycs6wbh.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2240000.0,$A,1475328,1361.6053339410428,1
GMN,GOLD MOUNTAIN LIMITED,7879730,2023-04-28T15:36:50+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p51mdjfxjf5k.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2239000.0,$A,4385256,19448.99572131998,4
DUN,DUNDAS MINERALS LIMITED,7233335,2023-04-21T14:15:19+1000,https://announcements.asx.com.au/asxpdf/20230421/pdf/45nwgrhdmfllnd.pdf,Quarterly Activities and Cash Flow Report,2215000.0,$A,92213,9768.23201920231,2
DTZ,DOTZ NANO LIMITED,102238976,2023-04-27T09:29:07+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1nk6j6s91sx.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2207000.0,$US,259704,52771.59023094983,5
OIL,OPTISCAN IMAGING LIMITED,51348859,2023-04-28T10:38:09+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p453ct36c1ck.pdf,OIL March 2023 Quarterly Report and Appendix 4C,2179000.0,$A,192293,16186.715692915908,3
NAE,NEW AGE EXPLORATION LIMITED,7179495,2023-04-06T13:59:06+1000,https://announcements.asx.com.au/asxpdf/20230406/pdf/45ng9pykrf70p3.pdf,Quarterly Activities and Cashflow Report,2177000.0,$A,3911544,16498.573535709304,3
SHN,SUNSHINE GOLD LIMITED,16146497,2023-04-27T08:45:09+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1b74nz9gpk1.pdf,Appendix 5B Cash Flow Report,2153000.0,$A,1421615,23985.27525404058,4
CTQ,CARETEQ LIMITED,5684033,2023-04-28T12:13:08+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4fhy64fg608.pdf,CTQ Q3-FY23 ACTIVITIES REPORT & APPENDIX 4C,2130000.0,$A,131008,8643.929507050929,2
MTC,METALSTECH LIMITED,52774285,2023-04-28T20:30:12+1000,https://announcements.asx.com.au/asxpdf/20230501/pdf/05p6pqclssjs9d.pdf,Quarterly Appendix 5B Cash Flow Report,2120000.0,$A,104622,24999.854656361553,4
ECS,ECS BOTANICS HOLDINGS LTD,22134613,2023-04-25T22:40:33+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzc8hfbz1rz2.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2114000.0,$A,741988,19707.344948456,4
ICL,ICENI GOLD LIMITED,20648571,2023-04-28T15:05:42+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4yq3gb9dctt.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2113000.0,$A,837995,110319.01115994135,7
GML,GATEWAY MINING LIMITED,10919675,2023-04-27T08:57:05+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1dhnmztrykr.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2104000.0,$A,186815,7687.682894704488,2
FRX,FLEXIROAM LIMITED,27179791,2023-04-17T08:56:58+1000,https://announcements.asx.com.au/asxpdf/20230417/pdf/45npzld6fg8wz2.pdf,Quarterly Update and Appendix 4C - March 2023,2096000.0,$A,164296,4903.625229309762,2
SCL,SCHROLE GROUP LTD,10343600,2023-04-26T08:37:17+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nzj6ndpc6l45.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2082000.0,$A,11574,4388.266258754938,2
ROC,ROCKETBOOTS LIMITED,4880250,2023-04-28T18:06:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5qtw320xdfc.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2080000.0,$A,63966,8041.3482308449065,2
FRB,FIREBIRD METALS LIMITED,5846000,2023-04-27T21:54:15+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2vs6bw41r74.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2076000.0,$A ,90451,7941.13320999429,2
EVG,EVION GROUP NL,14216970,2023-04-28T13:59:10+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4qf5f0x20f0.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2068000.0,$A,307317,14613.636780544295,3
CMX,CHEMX MATERIALS LIMITED,9277174,2023-04-24T18:57:33+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nypz7qpjxnjg.pdf,Quarterly Appendix 5B Cash Flow Report,2064000.0,$A,129728,12625.551167617403,3
ECT,ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED.,17336274,2023-04-26T09:36:08+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45nztv1gzcwzf4.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2064000.0,$A,882221,7496.07479208384,2
TMK,TMK ENERGY LIMITED,75458690,2023-05-03T18:15:13+1000,https://announcements.asx.com.au/asxpdf/20230503/pdf/05pbqtdwhmzyns.pdf,Updated Appendix 5B,2056000.0,$A,3827186,64312.58268137749,6
IOD,IODM LIMITED,157199857,2023-04-27T08:54:16+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1f0td311d80.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,2056000.0,$A,98177,33999.800712764336,5
MSI,MULTISTACK INTERNATIONAL LIMITED,1090431,2023-04-26T11:39:28+1000,https://announcements.asx.com.au/asxpdf/20230426/pdf/45p02j3qwj92sz.pdf,Quarterly Appendix 4C Cash Flow Report,2055032.0,$A,56419,410.71425770623574,1
SFM,SANTA FE MINERALS LTD,4441946,2023-04-28T09:04:54+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3kgbx8cc310.pdf,Quarterly Activities and Cashflow Report,2040000.0,$A,53536,2605.921499512402,1
PWN,PARKWAY CORPORATE LIMITED,20041370,2023-04-19T09:03:18+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nspgfcx5ygh5.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,2038000.0,$A,1224417,14935.167307949725,3
UBN,URBANISE.COM LIMITED,35743325,2023-04-28T08:30:13+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p394s2kw0h72.pdf,Quarterly Activities Report and Appendix 4C,2035000.0,$A,9918,5093.369567094452,2
DCX,DISCOVEX RESOURCES LIMITED,8256420,2023-04-23T18:35:49+1000,https://announcements.asx.com.au/asxpdf/20230424/pdf/45nxlk8l8b0xdx.pdf,Quarterly Cashflow Report,2005000.0,$A,2984993,6358.582119716572,2
DMM,DMC MINING LIMITED.,2966400,2023-04-28T08:52:49+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3fpmk4rk409.pdf,Appendix 5B Cashflow Report - March 2023,1999000.0,$A,53331,4561.509772963947,2
NTL,NEW TALISMAN GOLD MINES LIMITED,7506002,2023-04-27T11:52:53+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p210p0khhnz3.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1988000.0,$NZ,130304,1975.281852201958,1
EMD,EMYRIA LIMITED,38543664,2023-04-28T14:15:02+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p4vhr5fdmsht.pdf,March 2023 Quarterly Activities Report and Appendix 4C,1987000.0,$A,290423,32347.91936750455,5
NGY,NUENERGY GAS LIMITED,53314398,2023-04-27T13:22:59+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p24k7x7k3m0k.pdf,Quarterly Cash Flow Report,1975000.0,$A,123150,2756.2247609667215,1
ICR,INTELICARE HOLDINGS LIMITED,2738033,2023-04-27T20:33:10+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p2v012bjby1t.pdf,Appendix 4C Quarterly Cashflow Report,1969000.0,$A,492053,7263.043981076766,2
TOE,TORO ENERGY LIMITED,52306652,2023-04-28T16:11:32+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p568zrht8zcr.pdf,Quarterly Activities and Cashflow Report,1958000.0,$A,2791626,32168.693947223637,5
AML,AEON METALS LIMITED.,17768010,2023-04-28T08:26:13+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p385kn6k092c.pdf,Quarterly Activities Report and Appendix 5B,1944000.0,$A,546957,15076.358078880354,3
BOA,BOADICEA RESOURCES LIMITED,4718709,2023-04-27T10:15:28+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1w58gx9gns1.pdf,Appendix 5B - Mar23,1936000.0,$A,190008,16738.54589035685,3
HMI,HIREMII LIMITED,6097294,2023-04-20T08:23:17+1000,https://announcements.asx.com.au/asxpdf/20230420/pdf/45ntsqz2b9cyfb.pdf,March 2023 Quarterly Activities and Cashflow Reports,1925000.0,$A,301029,18912.439917031617,4
SNG,SIREN GOLD LIMITED,12888846,2023-04-28T09:48:43+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3z5q1grr724.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1915000.0,$A,94763,7778.186972759422,2
HYD,HYDRIX LIMITED,7880784,2023-04-20T09:30:12+1000,https://announcements.asx.com.au/asxpdf/20230420/pdf/45nv0w84vmbgn5.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1891000.0,$A,285152,7574.4399126025355,2
SLZ,SULTAN RESOURCES LTD,6075792,2023-04-28T08:21:30+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p378ctx278vm.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1885000.0,$A,2679991,93128.61886662088,6
TMX,TERRAIN MINERALS LIMITED,8665594,2023-04-06T09:56:26+1000,https://announcements.asx.com.au/asxpdf/20230406/pdf/45nfxcggfzk566.pdf,Quarterly Activities and Cashflow Report,1863000.0,$A,4296496,22687.47456143222,4
GRL,GODOLPHIN RESOURCES LIMITED,6391950,2023-04-27T08:44:09+1000,https://announcements.asx.com.au/asxpdf/20230427/pdf/45p1c6c7gk0tmr.pdf,Quarterly Activities and Cash Flow Reports March 2023,1854000.0,$A,83581,4385.653658176829,2
LML,LINCOLN MINERALS LIMITED,19889965,2023-04-19T10:40:23+1000,https://announcements.asx.com.au/asxpdf/20230419/pdf/45nsxsd70ly9x6.pdf,Quarterly Activities/Appendix 5B Cash Flow Report,1851000.0,$A,604457,9586.786857525098,2
BUY,BOUNTY OIL & GAS NL,9593507,2023-04-28T16:47:42+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p5d7l20b876b.pdf,Quarterly Activities Report & App 5B - QTR ended March 2023,1848000.0,$A,1028731,8568.174898242858,2
KPO,KALINA POWER LIMITED,15151958,2023-04-28T08:55:27+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3hfzry49x88.pdf,Quarterly Activities/Appendix 4C Cash Flow Report,1828000.0,$A,1291028,13878.199486116733,3
HMD,HERAMED LIMITED,16500679,2023-04-28T09:51:36+1000,https://announcements.asx.com.au/asxpdf/20230428/pdf/45p3zyvy588jbv.pdf,Quarterly Activities & Cashflow Report,1827000.0,$USD,234274,19264.36199937656,4
